client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation,edad_redondeada,full_bal,call_group,Outlier
9346966,21,253,35.0,F,5,292211.97,5,8,Test,35,250K-500K,5,False
9913945,17,212,34.0,M,2,366834.73,6,9,Test,34,250K-500K,6,False
7912529,30,364,68.0,M,5,493945.39,6,9,Test,68,250K-500K,6,False
2866434,26,313,59.5,M,3,763148.93,6,9,Control,60,500K-1M,6,False
2569255,34,418,72.5,M,2,939638.09,3,6,Test,72,500K-1M,3,True
6325529,32,386,71.5,M,3,572754.67,5,8,Control,72,500K-1M,5,True
8664229,20,248,70.0,M,2,906273.86,3,6,Control,70,500K-1M,3,False
2281012,17,213,45.5,F,3,797915.0800000001,6,9,Control,46,500K-1M,6,False
6472114,19,228,46.5,M,3,329736.55,5,8,Control,46,250K-500K,5,False
6757324,11,141,49.5,M,2,434768.33,1,4,Test,50,250K-500K,1,False
4694711,27,333,58.5,M,2,311735.8,5,8,Control,58,250K-500K,5,False
5369886,17,208,40.0,F,3,422894.53,2,5,Test,40,250K-500K,2,False
5060980,27,327,78.5,M,6,890344.11,6,9,Test,78,500K-1M,6,False
3396143,22,268,59.5,M,3,1187013.8199999998,2,6,Control,60,1M-5M,2,False
103627,11,135,63.0,M,2,307115.78,6,9,Test,63,250K-500K,6,False
5434475,6,76,68.0,F,2,705262.13,6,9,Control,68,500K-1M,6,False
8163068,25,303,56.5,M,2,294310.34,6,9,Control,56,250K-500K,6,False
6948375,21,252,76.5,M,3,490073.16,6,9,Test,76,250K-500K,6,False
6241556,20,250,59.0,M,4,1088718.2,4,7,Test,59,1M-5M,4,False
4473025,12,151,78.0,F,2,475304.4,6,9,Test,78,250K-500K,6,False
9991980,11,133,45.5,F,2,406392.48,3,6,Test,46,250K-500K,3,False
3334505,15,182,49.0,M,3,743760.8500000001,6,9,Test,49,500K-1M,6,False
284427,20,243,55.0,F,2,513318.36,4,7,Test,55,500K-1M,4,False
9399620,18,216,53.5,F,2,417989.95,1,4,Control,54,250K-500K,1,False
8115034,29,350,76.5,M,3,3301237.67,2,6,Control,76,1M-5M,2,False
7037641,6,79,37.0,U,5,492558.54,6,9,Control,37,250K-500K,6,False
1721428,8,101,67.0,M,5,901839.71,6,9,Control,67,500K-1M,6,False
1022555,25,300,36.0,M,4,408590.22,4,7,Control,36,250K-500K,4,False
8787436,6,77,39.0,M,3,324818.82,6,9,Test,39,250K-500K,6,False
318888,13,158,62.0,M,2,746093.29,4,7,Test,62,500K-1M,4,False
7394279,16,194,72.0,M,2,1055564.96,6,9,Test,72,1M-5M,6,False
1061300,6,81,61.5,U,2,595262.29,2,5,Test,62,500K-1M,2,False
4530402,5,65,65.5,M,3,356010.57,1,4,Test,66,250K-500K,1,False
3923641,7,84,32.5,U,4,3113128.68,4,7,Test,32,1M-5M,4,False
4766036,13,162,66.0,F,3,660242.5,4,7,Test,66,500K-1M,4,False
1790177,6,81,31.5,U,2,382710.48,0,3,Test,32,250K-500K,0,False
6099672,5,60,21.5,U,4,1008634.0,6,9,Control,22,1M-5M,6,False
4239411,28,342,66.0,M,2,437746.26,5,8,Control,66,250K-500K,5,False
614685,20,246,46.5,M,3,675475.53,6,9,Test,46,500K-1M,6,False
2475425,14,174,26.5,M,3,1122116.11,5,9,Test,26,1M-5M,5,False
3138887,12,146,41.5,F,3,372626.14,5,9,Control,42,250K-500K,5,False
8314579,13,166,65.5,M,2,624681.3300000001,6,9,Test,66,500K-1M,6,False
118723,29,359,74.0,F,3,450736.36,5,8,Control,74,250K-500K,5,False
4928046,16,192,78.0,F,2,307753.44,1,5,Control,78,250K-500K,1,False
8310565,5,67,63.0,M,2,351414.45,6,9,Control,63,250K-500K,6,False
5413860,11,133,54.0,M,2,338148.42,0,3,Control,54,250K-500K,0,False
7709294,10,120,65.0,M,2,655465.8300000001,6,9,Test,65,500K-1M,6,False
38963,20,245,45.5,M,2,752084.8200000001,0,5,Control,46,500K-1M,0,False
1969160,15,184,64.5,M,2,932624.02,2,5,Control,64,500K-1M,2,False
4778274,8,99,53.0,U,2,448133.94,6,9,Test,53,250K-500K,6,False
207299,25,300,47.5,F,4,360694.41,5,8,Control,48,250K-500K,5,False
3017509,24,294,54.0,F,2,583808.7100000001,5,8,Control,54,500K-1M,5,False
6115596,18,221,54.5,F,3,506849.79,6,9,Test,54,500K-1M,6,False
7330891,17,205,48.5,M,3,625373.11,6,9,Test,48,500K-1M,6,False
1526652,19,234,45.5,F,2,405856.49,0,3,Control,46,250K-500K,0,False
3418515,6,73,52.5,U,3,465114.05,6,9,Test,52,250K-500K,6,False
9842563,8,99,62.5,U,4,480144.79,6,9,Test,62,250K-500K,6,False
4780076,5,70,64.5,U,4,556057.8400000001,3,6,Control,64,500K-1M,3,False
7723,30,364,54.5,M,4,571316.8,5,8,Test,54,500K-1M,5,False
3055168,8,104,85.5,M,2,884163.8200000001,6,9,Test,86,500K-1M,6,False
5046613,15,189,59.5,F,2,529674.38,1,4,Control,60,500K-1M,1,False
4267119,3,39,66.5,M,2,799421.74,2,5,Control,66,500K-1M,2,False
2012155,10,125,64.5,M,2,557545.4700000001,1,4,Test,64,500K-1M,1,False
9056069,4,55,63.5,M,2,712422.81,1,4,Test,64,500K-1M,1,False
3901436,13,162,69.5,U,2,373969.13,2,5,Test,70,250K-500K,2,False
8913814,23,280,63.5,M,2,1687482.14,6,9,Control,64,1M-5M,6,False
8322804,21,259,78.5,M,2,513279.48,6,9,Control,78,500K-1M,6,False
948941,20,250,54.5,F,5,660186.9700000001,6,9,Control,54,500K-1M,6,False
5276888,13,167,32.0,M,3,951013.11,4,7,Control,32,500K-1M,4,False
755285,6,80,52.5,U,2,352692.37,3,6,Control,52,250K-500K,3,False
549217,7,84,55.5,U,2,1297458.99,4,7,Test,56,1M-5M,4,False
9964277,15,187,61.5,F,2,430806.13,6,9,Test,62,250K-500K,6,False
5991510,19,238,43.5,F,3,420228.42,4,7,Test,44,250K-500K,4,False
2182722,6,83,72.0,M,2,339938.3,5,8,Control,72,250K-500K,5,False
2644510,7,95,60.5,F,2,863581.27,6,9,Test,60,500K-1M,6,False
1808020,19,239,51.0,U,2,352992.92,5,8,Test,51,250K-500K,5,False
2439,11,142,56.0,M,2,504142.55,0,3,Control,56,500K-1M,0,False
2738404,22,265,66.0,M,3,682068.16,4,7,Test,66,500K-1M,4,False
67452,24,295,75.5,U,3,326951.92,5,8,Test,76,250K-500K,5,False
5791498,19,235,72.0,F,2,430947.31,2,6,Control,72,250K-500K,2,False
8051360,6,73,57.5,M,2,304680.36,4,7,Test,58,250K-500K,4,False
5161728,8,101,56.0,U,2,545175.66,2,5,Control,56,500K-1M,2,False
7279868,34,418,67.5,M,3,915868.03,6,9,Control,68,500K-1M,6,True
8309125,15,180,68.5,M,2,1005521.9,6,9,Control,68,1M-5M,6,False
8922786,16,192,54.5,M,2,700636.7300000001,2,5,Control,54,500K-1M,2,False
5887136,21,253,44.5,M,2,326062.48,2,5,Control,44,250K-500K,2,False
1054916,7,84,64.5,U,3,519043.56,6,9,Test,64,500K-1M,6,False
1830056,28,346,69.0,U,3,427204.99,6,9,Control,69,250K-500K,6,False
8378623,2,35,70.5,U,2,354685.37,5,8,Test,70,250K-500K,5,False
2747345,23,276,55.5,F,3,1768775.02,4,7,Test,56,1M-5M,4,False
5440417,12,145,73.5,M,2,525174.17,2,5,Control,74,500K-1M,2,False
9174190,10,124,34.0,F,3,421134.0,6,9,Test,34,250K-500K,6,False
1287625,11,137,44.5,F,2,443923.02,4,7,Test,44,250K-500K,4,False
9208903,22,264,67.0,F,3,336129.7,5,8,Control,67,250K-500K,5,False
4005175,18,227,58.5,M,5,674356.3400000001,6,9,Control,58,500K-1M,6,False
649422,13,167,65.0,M,2,545222.88,4,7,Test,65,500K-1M,4,False
3507953,8,98,58.5,M,2,769004.12,6,9,Test,58,500K-1M,6,False
796372,4,56,38.0,U,2,295204.95,0,3,Control,38,250K-500K,0,False
6929721,8,99,44.0,U,2,582377.65,6,9,Test,44,500K-1M,6,False
4555418,8,100,62.5,M,3,374159.36,6,9,Test,62,250K-500K,6,False
3957553,27,324,60.0,M,3,1633963.72,2,5,Control,60,1M-5M,2,False
5460698,23,287,47.0,U,2,533604.48,6,9,Control,47,500K-1M,6,False
368396,22,265,69.0,M,3,359689.99,6,9,Test,69,250K-500K,6,False
2802304,27,327,52.0,M,2,516170.44,1,4,Test,52,500K-1M,1,False
2986513,6,80,31.5,U,2,345147.0,5,8,Test,32,250K-500K,5,False
912455,13,161,56.0,M,2,290076.35,2,5,Control,56,250K-500K,2,False
3986551,13,158,42.5,M,3,309300.86,6,9,Test,42,250K-500K,6,False
3921296,12,150,62.0,M,2,378008.02,5,8,Control,62,250K-500K,5,False
8777566,27,324,72.5,F,3,1418456.4,4,7,Test,72,1M-5M,4,False
94012,16,197,71.0,F,3,1495486.24,5,8,Control,71,1M-5M,5,False
7557501,16,198,47.0,F,3,1123327.5599999998,3,6,Control,47,1M-5M,3,False
6626469,21,252,47.5,F,3,310490.47,4,9,Test,48,250K-500K,4,False
1648735,21,253,73.5,M,3,968255.88,6,9,Control,74,500K-1M,6,False
8329138,18,224,66.5,M,3,398825.1,5,9,Test,66,250K-500K,5,False
2751784,11,136,56.5,F,3,570126.81,4,7,Test,56,500K-1M,4,False
285205,14,175,52.0,M,2,363980.1,2,5,Control,52,250K-500K,2,False
6487972,16,198,53.5,M,3,296235.51,6,9,Test,54,250K-500K,6,False
2898817,7,95,45.5,U,3,379080.96,1,4,Control,46,250K-500K,1,False
3840858,9,114,54.0,F,2,4164156.15,5,8,Control,54,1M-5M,5,False
28542,16,195,55.0,M,3,392091.16,0,3,Control,55,250K-500K,0,False
5996514,30,370,63.0,F,2,369158.97,6,9,Test,63,250K-500K,6,False
7105425,7,95,66.5,U,3,421317.66,6,9,Test,66,250K-500K,6,False
2821933,22,272,69.5,M,3,1774609.98,6,9,Test,70,1M-5M,6,False
7395738,24,293,57.5,M,4,976396.18,3,6,Control,58,500K-1M,3,False
2611614,30,361,62.5,M,3,380822.29,3,6,Control,62,250K-500K,3,False
1565761,18,218,60.5,F,2,351357.47,6,9,Test,60,250K-500K,6,False
9357695,9,118,58.5,M,3,992674.22,6,9,Test,58,500K-1M,6,False
5959025,5,70,53.5,U,2,401908.87,5,8,Control,54,250K-500K,5,False
6523623,25,306,68.0,M,3,571951.51,6,9,Test,68,500K-1M,6,False
6318705,24,288,60.5,M,3,1929052.77,5,9,Test,60,1M-5M,5,False
6310137,21,252,40.5,M,3,1810251.6,6,9,Control,40,1M-5M,6,False
3939638,20,242,49.0,M,3,341978.22,4,7,Test,49,250K-500K,4,False
5842338,17,207,65.5,M,3,345655.37,3,6,Test,66,250K-500K,3,False
8091189,4,55,62.0,F,2,352120.29,1,9,Test,62,250K-500K,1,False
1354988,8,99,50.5,U,2,657053.2100000001,2,5,Control,50,500K-1M,2,False
6968255,15,187,53.0,M,2,684693.13,3,6,Control,53,500K-1M,3,False
8853899,7,95,49.5,U,2,753415.86,3,6,Test,50,500K-1M,3,False
529225,4,59,51.5,M,3,441122.66,5,8,Control,52,250K-500K,5,False
3541314,14,170,33.5,M,2,1877259.94,1,4,Test,34,1M-5M,1,False
7779487,14,169,53.5,M,2,466970.64,6,9,Test,54,250K-500K,6,False
9553954,30,363,51.0,M,3,463263.57,1,4,Control,51,250K-500K,1,False
3148801,9,118,59.0,F,2,780455.63,0,3,Test,59,500K-1M,0,False
4109861,27,330,81.5,F,3,1223892.27,6,9,Test,82,1M-5M,6,False
7775205,28,337,72.5,M,3,383570.98,6,9,Control,72,250K-500K,6,False
1557554,10,120,65.5,M,2,623578.05,5,8,Test,66,500K-1M,5,False
8009242,12,144,50.0,F,3,697467.88,4,7,Control,50,500K-1M,4,False
6916531,24,295,58.0,F,2,400458.95,4,7,Control,58,250K-500K,4,False
1044928,18,220,73.0,F,3,858474.76,6,9,Test,73,500K-1M,6,False
873963,17,215,62.5,M,4,291095.17,3,6,Control,62,250K-500K,3,False
114566,17,210,49.5,M,4,1207869.8299999998,6,9,Control,50,1M-5M,6,False
6507041,9,108,68.5,M,2,368735.22,1,4,Control,68,250K-500K,1,False
7104557,20,240,65.5,M,4,741581.1000000001,6,9,Test,66,500K-1M,6,False
3907819,15,189,65.0,M,4,486946.93,5,8,Control,65,250K-500K,5,False
7705792,18,224,77.0,M,2,715546.43,4,7,Control,77,500K-1M,4,False
1297355,17,214,57.5,M,2,792629.78,4,7,Test,58,500K-1M,4,False
2033206,7,88,68.0,U,2,569519.5800000001,0,3,Test,68,500K-1M,0,False
1100799,8,103,68.0,U,2,349601.14,4,7,Test,68,250K-500K,4,False
3120499,9,119,56.5,M,2,1029906.73,6,9,Control,56,1M-5M,6,False
771114,16,196,62.0,M,2,481102.97,0,3,Control,62,250K-500K,0,False
4967759,4,57,58.5,U,2,301766.1,6,9,Control,58,250K-500K,6,False
1626293,4,57,59.5,M,2,320558.39,6,9,Test,60,250K-500K,6,False
3980625,5,69,57.0,U,2,354920.53,3,6,Test,57,250K-500K,3,False
9378650,15,180,59.0,F,3,343689.37,0,3,Control,59,250K-500K,0,False
9034200,6,80,54.5,U,2,705582.66,6,9,Control,54,500K-1M,6,False
7354807,38,465,65.5,F,3,511021.16,2,5,Control,66,500K-1M,2,True
2549857,7,94,37.0,U,3,665739.8400000001,6,9,Test,37,500K-1M,6,False
5077611,10,125,56.5,M,2,417177.1,5,8,Control,56,250K-500K,5,False
9293238,18,227,60.5,M,2,998917.48,5,8,Test,60,500K-1M,5,False
3010287,17,204,37.0,M,2,693548.04,6,9,Test,37,500K-1M,6,False
3366095,7,86,30.0,U,4,466959.76,3,6,Test,30,250K-500K,3,False
5775585,7,90,68.0,U,2,326149.01,6,9,Control,68,250K-500K,6,False
6662664,12,148,44.0,F,3,380142.8,6,9,Control,44,250K-500K,6,False
9660731,16,196,42.5,F,4,358154.94,6,9,Control,42,250K-500K,6,False
594677,7,93,48.5,U,2,293388.54,0,3,Test,48,250K-500K,0,False
7927402,7,84,50.0,U,3,3558899.76,6,9,Test,50,1M-5M,6,False
9620368,10,123,52.5,M,2,865347.3,6,9,Test,52,500K-1M,6,False
4551917,31,377,68.5,M,3,1211770.28,6,9,Test,68,1M-5M,6,False
2911975,26,314,52.5,F,5,595526.4500000001,3,6,Control,52,500K-1M,3,False
8492978,13,156,43.0,M,4,322213.78,1,4,Control,43,250K-500K,1,False
8650033,8,99,85.5,U,2,439476.92,0,3,Test,86,250K-500K,0,False
1350603,12,152,66.5,M,4,1382924.46,6,9,Test,66,1M-5M,6,False
2102280,10,124,41.0,F,5,652907.79,4,7,Control,41,500K-1M,4,False
2609275,5,65,54.0,U,2,680814.4500000001,2,5,Control,54,500K-1M,2,False
7809059,32,395,70.0,M,2,332387.67,1,4,Test,70,250K-500K,1,True
8829608,16,192,58.0,M,3,638185.61,6,9,Control,58,500K-1M,6,False
4673510,30,363,59.5,U,3,339151.15,6,9,Test,60,250K-500K,6,False
3771312,29,352,73.0,M,3,823834.18,4,7,Control,73,500K-1M,4,False
9460469,26,317,55.0,M,3,543252.58,4,7,Test,55,500K-1M,4,False
3913635,9,109,66.0,F,2,676678.4600000001,5,8,Test,66,500K-1M,5,False
9036864,4,59,43.5,U,2,330289.57,6,9,Test,44,250K-500K,6,False
6400618,7,93,56.5,F,3,1341522.7999999998,5,8,Test,56,1M-5M,5,False
574898,15,185,63.5,M,4,293308.81,1,4,Test,64,250K-500K,1,False
3874051,4,58,27.5,U,2,387828.09,6,9,Control,28,250K-500K,6,False
4970937,18,220,50.5,F,3,378150.82,6,9,Control,50,250K-500K,6,False
391821,7,94,43.5,U,2,307259.91,6,9,Test,44,250K-500K,6,False
6385101,23,287,58.5,M,3,2007672.95,6,9,Test,58,1M-5M,6,False
8691779,17,210,65.5,F,2,405810.88,6,9,Test,66,250K-500K,6,False
9686237,16,203,29.5,F,3,417904.65,1,5,Test,30,250K-500K,1,False
5899205,22,275,62.0,F,2,385377.43,6,9,Test,62,250K-500K,6,False
9506863,12,152,73.5,F,2,496035.97,4,7,Test,74,250K-500K,4,False
7789673,13,160,71.5,F,2,602889.3,6,9,Control,72,500K-1M,6,False
6747997,19,228,64.5,F,2,340215.64,0,3,Control,64,250K-500K,0,False
6225921,22,270,57.0,F,4,434301.2,6,9,Test,57,250K-500K,6,False
5251053,34,413,75.5,F,2,358523.67,6,9,Control,76,250K-500K,6,True
6690373,33,406,63.5,F,3,724029.7200000001,6,9,Test,64,500K-1M,6,True
6114049,20,240,67.5,F,3,362292.13,0,3,Control,68,250K-500K,0,False
8368455,13,160,39.5,M,2,949665.19,6,9,Test,40,500K-1M,6,False
9026497,21,260,45.0,M,5,370174.2,5,8,Test,45,250K-500K,5,False
1844826,19,233,55.5,M,3,314195.06,4,8,Control,56,250K-500K,4,False
2860895,19,228,43.5,F,2,384961.06,6,9,Test,44,250K-500K,6,False
2315091,28,345,53.0,M,2,779517.38,0,3,Control,53,500K-1M,0,False
513864,23,276,66.5,M,4,1197844.98,6,9,Control,66,1M-5M,6,False
5048749,16,193,55.0,F,2,498488.58,6,9,Test,55,250K-500K,6,False
1433649,12,155,68.0,M,2,761763.75,5,8,Test,68,500K-1M,5,False
600986,18,217,53.0,M,3,814540.92,3,6,Control,53,500K-1M,3,False
938088,6,83,35.5,U,3,907080.18,6,9,Test,36,500K-1M,6,False
989483,6,83,57.5,U,2,316589.7,0,3,Control,58,250K-500K,0,False
4823018,26,323,66.5,F,3,399009.33,3,6,Control,66,250K-500K,3,False
7054811,6,78,66.0,U,2,449838.21,6,9,Test,66,250K-500K,6,False
2995237,7,93,37.5,U,2,305853.42,3,6,Control,38,250K-500K,3,False
6170935,7,88,62.5,U,2,381238.06,2,5,Test,62,250K-500K,2,False
4140577,11,135,58.0,M,4,558829.37,6,9,Control,58,500K-1M,6,False
6736705,27,328,53.0,M,3,1068521.1,5,9,Test,53,1M-5M,5,False
8268271,20,245,67.5,M,2,525410.66,6,9,Control,68,500K-1M,6,False
4502846,15,187,49.5,M,2,297285.78,6,9,Control,50,250K-500K,6,False
5876920,11,142,38.0,M,4,470091.53,3,6,Test,38,250K-500K,3,False
5777311,23,286,47.5,M,2,374613.04,6,9,Control,48,250K-500K,6,False
5146873,9,108,52.0,M,5,937839.89,6,9,Control,52,500K-1M,6,False
4471245,15,191,34.5,M,3,465757.83,4,7,Test,34,250K-500K,4,False
8396404,10,125,32.0,M,2,317695.08,6,9,Test,32,250K-500K,6,False
3493456,9,114,63.5,F,2,555877.5800000001,2,5,Test,64,500K-1M,2,False
9312698,5,70,52.5,U,2,348273.33,6,9,Test,52,250K-500K,6,False
6084871,13,166,55.5,M,2,573488.66,5,8,Test,56,500K-1M,5,False
2433851,13,157,62.5,F,2,299925.76,4,7,Control,62,250K-500K,4,False
9893446,29,353,65.0,M,3,3193269.83,6,9,Test,65,1M-5M,6,False
6170009,27,328,54.5,M,2,550359.63,6,9,Control,54,500K-1M,6,False
7978056,9,108,58.5,M,2,689629.86,6,9,Control,58,500K-1M,6,False
3196595,20,240,59.5,F,3,476991.91,6,9,Test,60,250K-500K,6,False
2163974,6,73,62.0,F,3,374626.63,5,8,Control,62,250K-500K,5,False
7767586,9,112,62.0,M,3,2110404.11,5,9,Test,62,1M-5M,5,False
8501770,13,163,64.5,M,2,543128.89,6,9,Control,64,500K-1M,6,False
9869094,8,102,58.5,U,3,781163.6000000001,5,8,Control,58,500K-1M,5,False
7787381,4,57,62.5,U,3,330435.71,6,9,Control,62,250K-500K,6,False
5003348,6,72,87.0,F,3,1100315.26,6,9,Control,87,1M-5M,6,False
9182109,5,66,49.5,M,4,389144.69,6,9,Test,50,250K-500K,6,False
5749929,22,269,53.0,F,3,307977.73,6,9,Control,53,250K-500K,6,False
7137234,6,73,66.0,U,2,363038.61,6,9,Test,66,250K-500K,6,False
5856694,20,250,61.5,F,4,574591.43,4,7,Test,62,500K-1M,4,False
4204913,11,137,55.0,F,2,793763.12,5,8,Test,55,500K-1M,5,False
9169430,11,140,72.0,F,2,476077.94,6,9,Control,72,250K-500K,6,False
9887195,26,316,59.0,M,3,523958.88,3,6,Test,59,500K-1M,3,False
871246,18,224,66.5,M,2,1056063.12,6,9,Control,66,1M-5M,6,False
8432960,18,222,45.0,F,3,347465.26,6,9,Control,45,250K-500K,6,False
7410126,14,168,52.0,M,6,492171.85,6,9,Test,52,250K-500K,6,False
7185182,12,150,48.5,F,2,350331.17,0,3,Test,48,250K-500K,0,False
1275397,6,82,22.5,U,3,407125.46,3,6,Control,22,250K-500K,3,False
7867896,10,126,48.0,M,2,428704.3,1,4,Control,48,250K-500K,1,False
3268024,21,259,51.5,M,3,304009.0,1,4,Control,52,250K-500K,1,False
2399324,29,351,69.5,U,3,1374585.42,6,9,Test,70,1M-5M,6,False
5347505,26,318,23.0,F,2,396802.1,3,6,Control,23,250K-500K,3,False
8627334,5,64,68.5,F,3,528949.43,6,9,Test,68,500K-1M,6,False
7151107,21,253,77.5,M,4,778734.99,6,9,Control,78,500K-1M,6,False
9643848,19,234,67.5,M,2,446464.42,3,6,Control,68,250K-500K,3,False
7166510,25,311,57.5,M,2,527689.5,5,8,Test,58,500K-1M,5,False
7423817,15,183,69.0,F,2,380267.24,4,7,Test,69,250K-500K,4,False
2671983,14,175,44.5,M,3,560313.9400000001,5,8,Control,44,500K-1M,5,False
4474258,14,171,62.0,F,3,405175.32,1,4,Control,62,250K-500K,1,False
4818612,38,457,53.0,M,3,471362.61,5,8,Control,53,250K-500K,5,True
9480824,22,265,68.0,F,2,1580907.01,0,3,Test,68,1M-5M,0,False
4215317,18,226,57.0,F,3,321816.3,2,5,Control,57,250K-500K,2,False
1319161,28,337,59.0,M,3,1798482.41,6,9,Control,59,1M-5M,6,False
8210027,15,184,67.5,M,2,1775456.69,3,6,Control,68,1M-5M,3,False
3174168,19,229,67.0,F,2,496315.49,5,9,Test,67,250K-500K,5,False
9856717,17,213,60.0,M,2,425528.24,6,9,Control,60,250K-500K,6,False
6531402,17,211,67.0,F,2,342117.1,6,9,Test,67,250K-500K,6,False
4448805,15,186,68.0,M,4,1833654.69,6,9,Control,68,1M-5M,6,False
2623148,6,79,85.0,U,2,319082.38,6,9,Control,85,250K-500K,6,False
6539335,18,221,75.5,F,2,668144.79,5,8,Control,76,500K-1M,5,False
5229181,26,312,53.0,M,4,1156744.34,3,6,Test,53,1M-5M,3,False
7985820,17,214,48.5,F,4,354084.43,6,9,Control,48,250K-500K,6,False
9083775,6,83,57.5,U,2,628604.81,4,7,Test,58,500K-1M,4,False
466588,23,285,51.5,M,4,631384.05,5,8,Test,52,500K-1M,5,False
7286298,29,358,70.0,M,4,2585395.51,6,9,Test,70,1M-5M,6,False
7311422,9,108,34.5,M,2,327792.62,4,7,Test,34,250K-500K,4,False
9358513,7,92,64.0,U,2,432698.25,6,9,Control,64,250K-500K,6,False
3993204,12,147,40.0,M,2,3005126.9,6,9,Test,40,1M-5M,6,False
8061105,13,158,46.0,M,2,317965.6,5,8,Test,46,250K-500K,5,False
5717707,12,147,40.5,M,2,832205.8300000001,3,6,Test,40,500K-1M,3,False
7835047,5,60,49.5,U,3,615467.14,2,5,Control,50,500K-1M,2,False
9366421,7,89,36.0,U,3,351556.62,6,9,Test,36,250K-500K,6,False
138395,15,181,70.0,F,2,436151.11,6,9,Control,70,250K-500K,6,False
1566028,20,249,57.5,M,3,1022683.95,4,7,Control,58,1M-5M,4,False
292742,4,58,48.5,M,2,507452.48,1,4,Test,48,500K-1M,1,False
5203247,7,85,47.5,U,2,372782.74,5,8,Control,48,250K-500K,5,False
8906316,3,40,56.5,U,2,345947.71,6,9,Test,56,250K-500K,6,False
8553638,12,144,72.5,M,2,424144.19,0,3,Test,72,250K-500K,0,False
3415032,13,160,43.5,M,3,426734.08,5,9,Control,44,250K-500K,5,False
1096180,7,91,55.0,U,2,493118.87,5,8,Test,55,250K-500K,5,False
4536493,27,327,69.5,M,3,466957.3,3,6,Control,70,250K-500K,3,False
3988134,7,93,72.0,U,3,520986.68,6,9,Control,72,500K-1M,6,False
3213534,15,185,56.0,M,2,316596.33,6,9,Test,56,250K-500K,6,False
6873326,9,112,61.5,M,3,827689.5800000001,6,9,Control,62,500K-1M,6,False
7119787,8,100,50.5,U,2,348880.73,0,3,Test,50,250K-500K,0,False
6996375,14,173,58.0,M,2,304632.4,3,6,Test,58,250K-500K,3,False
5158443,19,234,46.0,M,4,706785.87,2,5,Control,46,500K-1M,2,False
7734332,15,181,43.0,M,2,293894.42,5,8,Test,43,250K-500K,5,False
6987999,17,205,70.5,M,2,368599.37,2,5,Control,70,250K-500K,2,False
2474953,13,166,60.0,F,2,368134.49,3,6,Control,60,250K-500K,3,False
3724649,28,341,57.5,M,2,776636.11,5,8,Control,58,500K-1M,5,False
7228212,36,443,57.0,M,2,1274761.74,6,9,Control,57,1M-5M,6,True
2292390,9,111,31.0,M,3,504282.48,5,8,Test,31,500K-1M,5,False
8670757,33,398,72.0,F,2,318877.85,2,5,Control,72,250K-500K,2,True
5785189,24,289,45.5,F,3,678353.79,1,4,Control,46,500K-1M,1,False
795621,23,280,46.5,U,2,515552.83,1,4,Control,46,500K-1M,1,False
9698834,12,146,62.5,M,2,307955.19,6,9,Test,62,250K-500K,6,False
2206736,8,106,65.5,M,3,437463.85,6,9,Test,66,250K-500K,6,False
7554652,6,82,51.0,U,2,643146.75,1,4,Control,51,500K-1M,1,False
5194754,16,200,40.5,M,2,630041.87,2,5,Control,40,500K-1M,2,False
6817555,7,92,63.5,U,3,502221.06,6,9,Control,64,500K-1M,6,False
8048009,14,172,52.5,F,5,1410859.87,3,7,Test,52,1M-5M,3,False
9168022,9,119,39.5,M,2,484270.8,4,7,Test,40,250K-500K,4,False
988635,19,228,47.5,M,2,1198029.78,6,9,Test,48,1M-5M,6,False
2663355,8,100,59.0,U,2,611788.9400000001,6,9,Test,59,500K-1M,6,False
3708400,11,136,41.5,F,3,344643.4,6,9,Test,42,250K-500K,6,False
8366652,14,175,68.0,F,3,515380.21,2,5,Test,68,500K-1M,2,False
6875095,15,189,55.0,M,2,935151.0,5,8,Test,55,500K-1M,5,False
9599611,17,208,68.5,M,4,482075.8,6,9,Control,68,250K-500K,6,False
8795052,13,159,56.5,M,4,495632.63,6,9,Test,56,250K-500K,6,False
6350886,6,73,29.5,U,3,404839.69,4,7,Control,30,250K-500K,4,False
1599177,6,74,56.5,M,2,942700.99,5,9,Control,56,500K-1M,5,False
4208340,28,346,55.5,M,3,725856.7300000001,4,7,Test,56,500K-1M,4,False
253049,7,91,60.5,U,2,823462.5900000001,0,3,Test,60,500K-1M,0,False
3160380,29,349,64.0,M,2,1504459.2999999998,3,6,Test,64,1M-5M,3,False
8465302,16,192,66.5,M,4,760391.91,6,9,Test,66,500K-1M,6,False
2150129,14,178,66.5,M,3,419852.21,2,5,Control,66,250K-500K,2,False
5361794,9,108,86.5,F,3,674530.92,4,7,Test,86,500K-1M,4,False
4400980,22,266,59.5,M,3,553123.5900000001,0,3,Test,60,500K-1M,0,False
5255453,6,80,62.0,U,2,374414.48,0,3,Test,62,250K-500K,0,False
6529844,18,221,58.0,F,2,535567.27,0,3,Test,58,500K-1M,0,False
9215453,14,171,69.0,M,3,704549.29,5,8,Test,69,500K-1M,5,False
8833500,21,255,42.0,F,2,296882.54,6,9,Control,42,250K-500K,6,False
2572316,17,212,58.5,M,4,626956.8,5,8,Test,58,500K-1M,5,False
9871658,21,262,44.0,F,2,721970.4,1,4,Control,44,500K-1M,1,False
4276315,8,97,54.5,U,2,302606.95,6,9,Test,54,250K-500K,6,False
6394395,6,75,29.0,U,2,640855.88,6,9,Control,29,500K-1M,6,False
