,client_id,confirm,start,step_1,step_2,step_3,conversion,completed_&_confused,completed_linear,variation
4801,959466,1.0,4.0,1.0,1.0,1.0,1,0,0,Test
4802,960156,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4803,960361,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4804,960388,1.0,2.0,1.0,2.0,1.0,1,1,0,Control
4805,960463,,2.0,1.0,1.0,1.0,0,0,0,Control
4806,960482,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4807,960580,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4808,960724,1.0,2.0,2.0,2.0,2.0,1,1,0,Test
4809,960818,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
4810,961187,,2.0,,,,0,0,0,Control
4811,961681,,2.0,1.0,2.0,1.0,0,0,0,Test
4812,962154,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4813,962198,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
4814,962255,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4815,962487,,2.0,1.0,1.0,1.0,0,0,0,Test
4816,962572,1.0,1.0,1.0,3.0,2.0,1,1,0,Control
4817,963061,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4818,963164,,1.0,,,,0,0,0,Control
4819,963331,,2.0,,,,0,0,0,Control
4820,963427,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
4821,963874,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4822,963965,1.0,7.0,4.0,4.0,3.0,1,1,0,Test
4823,964325,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
4824,964596,,3.0,3.0,1.0,,0,0,0,Test
4825,965093,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4826,965179,,2.0,,,,0,0,0,Test
4827,965239,1.0,3.0,1.0,1.0,1.0,1,0,0,Control
4828,965266,,1.0,1.0,1.0,1.0,0,0,0,Control
4829,965283,,4.0,3.0,1.0,1.0,0,0,0,Test
4830,965579,,1.0,,,,0,0,0,Test
4831,965804,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4832,965832,,2.0,2.0,1.0,,0,0,0,Test
4833,965865,,2.0,3.0,1.0,,0,0,0,Test
4834,965885,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4835,966122,,1.0,1.0,1.0,1.0,0,0,0,Control
4836,966341,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4837,966372,1.0,2.0,3.0,2.0,1.0,1,1,0,Test
4838,966641,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
4839,966894,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
4840,966927,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
4841,967001,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
4842,967459,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4843,967521,,2.0,2.0,1.0,1.0,0,0,0,Control
4844,967593,1.0,1.0,1.0,1.0,2.0,1,1,0,Test
4845,967893,,2.0,,,,0,0,0,Test
4846,967923,,2.0,,,,0,0,0,Test
4847,968323,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4848,968652,,4.0,3.0,3.0,1.0,0,0,0,Test
4849,969174,,1.0,,,,0,0,0,Control
4850,969338,,1.0,1.0,2.0,1.0,0,0,0,Control
4851,969440,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
4852,969629,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4853,969981,1.0,2.0,1.0,1.0,3.0,1,1,0,Control
4854,970062,,1.0,2.0,3.0,2.0,0,0,0,Test
4855,970290,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4856,970695,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4857,971116,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4858,971149,,1.0,1.0,,,0,0,0,Control
4859,971242,5.0,1.0,1.0,1.0,1.0,1,0,0,Test
4860,971468,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4861,971530,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4862,971542,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
4863,971597,1.0,2.0,1.0,2.0,1.0,1,1,0,Control
4864,971751,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4865,971861,1.0,12.0,3.0,2.0,1.0,1,1,0,Control
4866,972193,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4867,972441,1.0,21.0,1.0,1.0,1.0,1,0,0,Control
4868,972585,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4869,972596,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
4870,972666,1.0,4.0,1.0,1.0,1.0,1,0,0,Control
4871,973461,1.0,4.0,2.0,1.0,1.0,1,1,0,Test
4872,973686,,1.0,1.0,1.0,,0,0,0,Test
4873,973942,,1.0,,,,0,0,0,Test
4874,974276,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
4875,974323,1.0,5.0,2.0,1.0,1.0,1,1,0,Test
4876,974365,1.0,3.0,2.0,2.0,1.0,1,1,0,Test
4877,974891,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4878,975117,,1.0,,,,0,0,0,Control
4879,975661,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
4880,975686,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
4881,975743,1.0,2.0,2.0,2.0,2.0,1,1,0,Test
4882,975772,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4883,975800,2.0,3.0,1.0,1.0,1.0,1,0,0,Test
4884,975818,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
4885,975989,,2.0,1.0,,,0,0,0,Test
4886,976192,1.0,3.0,3.0,4.0,2.0,1,1,0,Test
4887,976546,1.0,6.0,3.0,1.0,1.0,1,1,0,Control
4888,977176,,1.0,,,,0,0,0,Test
4889,977189,2.0,4.0,1.0,2.0,2.0,1,1,0,Test
4890,977193,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
4891,977939,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
4892,978067,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4893,978584,,2.0,1.0,,,0,0,0,Test
4894,978612,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
4895,978616,,4.0,,,,0,0,0,Test
4896,979164,1.0,3.0,3.0,3.0,3.0,1,1,0,Test
4897,979208,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4898,979440,,1.0,,,,0,0,0,Control
4899,979484,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4900,979630,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4901,979778,,3.0,4.0,4.0,1.0,0,0,0,Test
4902,980310,2.0,2.0,2.0,1.0,1.0,1,1,0,Test
4903,980423,,2.0,2.0,,,0,0,0,Test
4904,980630,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
4905,981261,,2.0,1.0,,,0,0,0,Control
4906,981314,,3.0,,,,0,0,0,Test
4907,981679,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4908,981888,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
4909,981961,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4910,982129,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
4911,982273,,2.0,,,,0,0,0,Control
4912,982290,1.0,3.0,2.0,3.0,3.0,1,1,0,Test
4913,982360,1.0,3.0,3.0,1.0,1.0,1,1,0,Test
4914,982456,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4915,982870,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4916,982995,,1.0,3.0,3.0,,0,0,0,Control
4917,983062,1.0,2.0,4.0,4.0,4.0,1,1,0,Test
4918,983088,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
4919,983122,,1.0,1.0,1.0,,0,0,0,Control
4920,983319,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4921,983416,,4.0,1.0,,,0,0,0,Test
4922,983454,1.0,2.0,2.0,,,0,1,0,Control
4923,984330,,1.0,,,,0,0,0,Control
4924,984456,,1.0,1.0,1.0,,0,0,0,Test
4925,984526,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
4926,984576,1.0,2.0,4.0,1.0,1.0,1,1,0,Test
4927,984646,1.0,1.0,4.0,2.0,2.0,1,1,0,Control
4928,984993,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4929,985046,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
4930,985074,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4931,985404,,4.0,2.0,,,0,0,0,Test
4932,985481,1.0,2.0,2.0,2.0,1.0,1,1,0,Control
4933,985546,3.0,1.0,1.0,1.0,1.0,1,0,0,Control
4934,985843,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4935,985864,1.0,,1.0,1.0,1.0,0,0,0,Test
4936,985881,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
4937,985965,,3.0,1.0,1.0,1.0,0,0,0,Test
4938,986002,,1.0,1.0,,,0,0,0,Test
4939,986196,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
4940,986219,,6.0,2.0,2.0,,0,0,0,Control
4941,986222,1.0,1.0,2.0,2.0,1.0,1,1,0,Test
4942,986278,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4943,986308,,1.0,1.0,,,0,0,0,Control
4944,986678,5.0,2.0,1.0,1.0,1.0,1,0,0,Test
4945,986882,,6.0,3.0,3.0,2.0,0,0,0,Control
4946,987364,1.0,1.0,2.0,2.0,1.0,1,1,0,Test
4947,987596,,6.0,2.0,,,0,0,0,Control
4948,987843,1.0,1.0,1.0,1.0,2.0,1,1,0,Test
4949,987879,,3.0,,,,0,0,0,Test
4950,987970,1.0,2.0,2.0,3.0,3.0,1,1,0,Control
4951,988635,1.0,2.0,3.0,1.0,1.0,1,1,0,Test
4952,988731,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4953,989483,1.0,1.0,2.0,2.0,2.0,1,1,0,Control
4954,989686,6.0,1.0,1.0,1.0,1.0,1,0,0,Test
4955,989875,3.0,1.0,1.0,2.0,2.0,1,1,0,Control
4956,989958,,3.0,1.0,1.0,,0,0,0,Test
4957,990120,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4958,990728,4.0,6.0,2.0,2.0,1.0,1,1,0,Test
4959,990815,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4960,990903,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4961,991266,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
4962,991383,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4963,991771,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4964,991869,1.0,1.0,2.0,2.0,1.0,1,1,0,Test
4965,992452,1.0,4.0,2.0,1.0,1.0,1,1,0,Test
4966,992511,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4967,992767,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
4968,992924,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4969,993253,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4970,993338,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4971,993631,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
4972,993682,,2.0,,,,0,0,0,Control
4973,993861,,1.0,,,,0,0,0,Test
4974,994090,,2.0,4.0,4.0,1.0,0,0,0,Test
4975,994100,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4976,994250,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4977,994588,,1.0,,,,0,0,0,Control
4978,994861,1.0,,1.0,1.0,1.0,0,0,0,Control
4979,995002,,2.0,,,,0,0,0,Control
4980,995004,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
4981,995182,,10.0,3.0,2.0,1.0,0,0,0,Test
4982,995510,,2.0,1.0,,,0,0,0,Test
4983,995709,,2.0,1.0,1.0,,0,0,0,Test
4984,995753,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
4985,995889,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
4986,996578,1.0,4.0,2.0,2.0,1.0,1,1,0,Control
4987,996857,1.0,1.0,1.0,4.0,4.0,1,1,0,Control
4988,997167,,2.0,3.0,1.0,,0,0,0,Test
4989,997399,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
4990,997518,,1.0,,,,0,0,0,Control
4991,997642,,1.0,1.0,,,0,0,0,Test
4992,997697,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4993,997742,1.0,4.0,2.0,1.0,1.0,1,1,0,Test
4994,998143,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
4995,998429,,1.0,1.0,,,0,0,0,Control
4996,998606,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
4997,998717,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
4998,998727,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
4999,998998,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
5000,999095,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5001,999403,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
5002,999541,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
5003,1000062,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5004,1000353,1.0,3.0,1.0,1.0,1.0,1,0,0,Control
5005,1000536,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
5006,1000672,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5007,1001101,2.0,3.0,4.0,4.0,1.0,1,1,0,Test
5008,1001135,1.0,5.0,3.0,1.0,1.0,1,1,0,Control
5009,1001161,3.0,2.0,1.0,2.0,3.0,1,1,0,Control
5010,1001212,1.0,3.0,1.0,1.0,1.0,1,0,0,Test
5011,1001339,4.0,1.0,2.0,1.0,2.0,1,1,0,Test
5012,1001731,,1.0,,,,0,0,0,Control
5013,1001849,,1.0,1.0,1.0,,0,0,0,Control
5014,1002001,1.0,6.0,3.0,2.0,4.0,1,1,0,Test
5015,1002004,1.0,5.0,3.0,2.0,2.0,1,1,0,Control
5016,1002041,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5017,1002215,,1.0,1.0,1.0,,0,0,0,Control
5018,1002294,1.0,2.0,,,1.0,0,0,0,Control
5019,1002662,,4.0,2.0,,,0,0,0,Control
5020,1002842,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5021,1002905,1.0,4.0,3.0,2.0,2.0,1,1,0,Control
5022,1003061,1.0,3.0,1.0,1.0,1.0,1,0,0,Control
5023,1003083,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
5024,1003184,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
5025,1003756,1.0,,1.0,1.0,1.0,0,0,0,Test
5026,1004456,1.0,2.0,2.0,2.0,1.0,1,1,0,Test
5027,1004478,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5028,1004503,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5029,1005225,,1.0,,,,0,0,0,Control
5030,1005952,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5031,1006084,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5032,1006286,,3.0,1.0,,,0,0,0,Test
5033,1006425,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5034,1006430,,5.0,2.0,2.0,,0,0,0,Test
5035,1006456,,2.0,,,,0,0,0,Control
5036,1006981,1.0,1.0,4.0,4.0,3.0,1,1,0,Control
5037,1007016,,6.0,1.0,1.0,,0,0,0,Test
5038,1007207,,2.0,1.0,2.0,1.0,0,0,0,Test
5039,1007551,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5040,1007556,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5041,1007748,1.0,2.0,2.0,,1.0,0,1,0,Control
5042,1008127,1.0,4.0,3.0,1.0,1.0,1,1,0,Test
5043,1008151,,2.0,1.0,,,0,0,0,Control
5044,1008228,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5045,1008245,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5046,1008297,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5047,1008407,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5048,1008574,,1.0,1.0,,,0,0,0,Control
5049,1008887,,7.0,,,,0,0,0,Control
5050,1009021,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5051,1009045,,1.0,,,,0,0,0,Test
5052,1009318,,1.0,1.0,2.0,,0,0,0,Test
5053,1009461,1.0,7.0,3.0,3.0,3.0,1,1,0,Test
5054,1009911,,5.0,,,,0,0,0,Test
5055,1010276,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
5056,1011046,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5057,1011140,1.0,7.0,4.0,2.0,2.0,1,1,0,Test
5058,1011173,,2.0,4.0,1.0,,0,0,0,Control
5059,1011263,,2.0,,,,0,0,0,Control
5060,1011301,,1.0,1.0,1.0,,0,0,0,Control
5061,1011388,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5062,1011862,4.0,,1.0,1.0,1.0,0,0,0,Control
5063,1011923,,2.0,2.0,,,0,0,0,Control
5064,1011972,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5065,1012168,,1.0,1.0,1.0,1.0,0,0,0,Test
5066,1012399,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
5067,1012423,1.0,12.0,3.0,3.0,3.0,1,1,0,Control
5068,1012445,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5069,1013029,,1.0,1.0,1.0,1.0,0,0,0,Test
5070,1013311,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
5071,1013414,2.0,2.0,1.0,1.0,1.0,1,0,0,Control
5072,1013448,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
5073,1013661,,3.0,1.0,1.0,,0,0,0,Control
5074,1013676,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5075,1014319,,1.0,1.0,1.0,1.0,0,0,0,Control
5076,1014343,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5077,1014410,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5078,1014761,1.0,2.0,2.0,2.0,2.0,1,1,0,Control
5079,1014843,,2.0,,,,0,0,0,Control
5080,1015109,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5081,1015179,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
5082,1015208,,2.0,1.0,1.0,1.0,0,0,0,Test
5083,1015227,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5084,1015298,1.0,1.0,2.0,1.0,1.0,1,1,0,Test
5085,1015395,1.0,4.0,5.0,3.0,3.0,1,1,0,Control
5086,1015574,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
5087,1015744,,12.0,2.0,,,0,0,0,Test
5088,1016073,4.0,1.0,1.0,1.0,1.0,1,0,0,Test
5089,1016171,,3.0,,,,0,0,0,Control
5090,1016217,1.0,1.0,1.0,2.0,1.0,1,1,0,Test
5091,1016444,3.0,3.0,3.0,2.0,1.0,1,1,0,Test
5092,1016968,,1.0,1.0,,,0,0,0,Control
5093,1017424,1.0,7.0,4.0,1.0,1.0,1,1,0,Test
5094,1017730,1.0,1.0,2.0,1.0,1.0,1,1,0,Control
5095,1018270,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5096,1018307,3.0,2.0,1.0,2.0,2.0,1,1,0,Control
5097,1018410,3.0,2.0,3.0,2.0,4.0,1,1,0,Control
5098,1019416,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5099,1019589,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5100,1019766,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
5101,1020604,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5102,1020634,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5103,1020725,,2.0,,,,0,0,0,Control
5104,1020743,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5105,1020761,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
5106,1020828,1.0,7.0,2.0,1.0,1.0,1,1,0,Test
5107,1020887,1.0,2.0,2.0,2.0,2.0,1,1,0,Test
5108,1021314,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
5109,1021747,,3.0,2.0,,,0,0,0,Test
5110,1021867,2.0,2.0,3.0,3.0,2.0,1,1,0,Test
5111,1021986,,3.0,,,,0,0,0,Control
5112,1022124,,1.0,4.0,1.0,,0,0,0,Control
5113,1022220,,2.0,,,,0,0,0,Control
5114,1022510,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
5115,1022555,,3.0,1.0,,,0,0,0,Control
5116,1022723,4.0,4.0,3.0,1.0,1.0,1,1,0,Test
5117,1022744,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5118,1023056,,1.0,,,,0,0,0,Control
5119,1023316,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
5120,1023362,,3.0,3.0,3.0,2.0,0,0,0,Control
5121,1023460,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5122,1023699,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5123,1024113,1.0,1.0,1.0,3.0,1.0,1,1,0,Control
5124,1024220,3.0,2.0,1.0,3.0,3.0,1,1,0,Control
5125,1024268,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5126,1024486,,1.0,1.0,1.0,1.0,0,0,0,Test
5127,1024896,,2.0,3.0,3.0,1.0,0,0,0,Control
5128,1024898,,5.0,2.0,2.0,3.0,0,0,0,Test
5129,1025015,,1.0,1.0,1.0,1.0,0,0,0,Control
5130,1025180,1.0,4.0,1.0,1.0,1.0,1,0,0,Test
5131,1025369,,1.0,1.0,1.0,,0,0,0,Control
5132,1025414,1.0,4.0,3.0,2.0,2.0,1,1,0,Control
5133,1025467,,3.0,,,,0,0,0,Test
5134,1025577,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5135,1025595,1.0,7.0,4.0,2.0,1.0,1,1,0,Control
5136,1025703,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5137,1025949,2.0,6.0,2.0,2.0,2.0,1,1,0,Control
5138,1026120,1.0,4.0,3.0,2.0,1.0,1,1,0,Control
5139,1026177,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5140,1026701,,2.0,,,,0,0,0,Test
5141,1027595,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5142,1027831,1.0,2.0,2.0,2.0,2.0,1,1,0,Control
5143,1027952,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5144,1027958,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
5145,1027971,1.0,2.0,2.0,3.0,2.0,1,1,0,Control
5146,1028416,1.0,6.0,4.0,3.0,3.0,1,1,0,Control
5147,1028493,,3.0,1.0,1.0,1.0,0,0,0,Control
5148,1028720,1.0,3.0,4.0,2.0,1.0,1,1,0,Test
5149,1029090,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
5150,1029502,1.0,6.0,6.0,3.0,3.0,1,1,0,Control
5151,1029878,,3.0,2.0,2.0,,0,0,0,Control
5152,1029986,1.0,2.0,1.0,1.0,1.0,1,0,0,Control
5153,1029999,,9.0,5.0,1.0,,0,0,0,Test
5154,1030203,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
5155,1030222,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5156,1031166,1.0,2.0,2.0,3.0,1.0,1,1,0,Control
5157,1031274,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5158,1031601,,1.0,1.0,1.0,1.0,0,0,0,Control
5159,1031663,1.0,2.0,2.0,2.0,5.0,1,1,0,Test
5160,1031921,,3.0,,,,0,0,0,Test
5161,1032410,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
5162,1032721,1.0,2.0,2.0,1.0,1.0,1,1,0,Control
5163,1033134,2.0,2.0,1.0,1.0,1.0,1,0,0,Control
5164,1033552,3.0,2.0,2.0,1.0,1.0,1,1,0,Test
5165,1033609,1.0,1.0,1.0,2.0,2.0,1,1,0,Control
5166,1033745,,4.0,,,,0,0,0,Test
5167,1033853,,3.0,4.0,5.0,4.0,0,0,0,Test
5168,1033888,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5169,1033902,1.0,2.0,1.0,1.0,1.0,1,0,0,Test
5170,1033915,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5171,1034218,6.0,1.0,1.0,1.0,1.0,1,0,0,Test
5172,1034465,16.0,8.0,8.0,8.0,8.0,1,1,0,Test
5173,1034855,1.0,5.0,2.0,1.0,1.0,1,1,0,Test
5174,1035107,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5175,1035115,,2.0,,,,0,0,0,Control
5176,1035196,,1.0,,,,0,0,0,Control
5177,1035211,3.0,1.0,1.0,1.0,1.0,1,0,0,Test
5178,1035291,,2.0,4.0,4.0,3.0,0,0,0,Control
5179,1036271,,1.0,2.0,2.0,,0,0,0,Test
5180,1036396,,2.0,1.0,1.0,1.0,0,0,0,Test
5181,1036929,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5182,1036960,1.0,2.0,2.0,1.0,1.0,1,1,0,Test
5183,1037038,1.0,2.0,2.0,4.0,2.0,1,1,0,Control
5184,1037226,1.0,3.0,2.0,1.0,1.0,1,1,0,Control
5185,1037251,,13.0,7.0,5.0,2.0,0,0,0,Control
5186,1037427,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
5187,1037841,1.0,3.0,3.0,1.0,1.0,1,1,0,Control
5188,1038164,,5.0,2.0,2.0,1.0,0,0,0,Test
5189,1038502,,3.0,3.0,,,0,0,0,Control
5190,1038536,,2.0,2.0,1.0,1.0,0,0,0,Test
5191,1038609,,1.0,,,,0,0,0,Control
5192,1038683,,1.0,1.0,,,0,0,0,Control
5193,1038746,,2.0,1.0,,,0,0,0,Control
5194,1038898,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5195,1039176,,2.0,1.0,1.0,,0,0,0,Control
5196,1040359,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5197,1040471,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
5198,1041248,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5199,1041265,,4.0,1.0,1.0,1.0,0,0,0,Test
5200,1041338,,9.0,4.0,,,0,0,0,Test
5201,1041695,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5202,1041929,,1.0,1.0,1.0,1.0,0,0,0,Control
5203,1041930,,1.0,1.0,1.0,1.0,0,0,0,Test
5204,1042147,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5205,1042347,,1.0,2.0,2.0,3.0,0,0,0,Control
5206,1042593,,1.0,1.0,1.0,2.0,0,0,0,Test
5207,1042799,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5208,1042803,,1.0,1.0,2.0,2.0,0,0,0,Control
5209,1042806,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5210,1043374,,1.0,1.0,,,0,0,0,Test
5211,1043717,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5212,1043949,1.0,1.0,1.0,1.0,1.0,1,0,1,Control
5213,1043977,,2.0,,,,0,0,0,Control
5214,1044073,,1.0,1.0,1.0,1.0,0,0,0,Control
5215,1044199,2.0,1.0,1.0,1.0,1.0,1,0,0,Test
5216,1044267,,8.0,,,,0,0,0,Control
5217,1044443,4.0,3.0,1.0,1.0,4.0,1,1,0,Control
5218,1044633,1.0,1.0,1.0,1.0,1.0,1,0,1,Test
5219,1044736,2.0,4.0,1.0,1.0,1.0,1,0,0,Test
5220,1044928,,7.0,1.0,1.0,1.0,0,0,0,Test
5221,1045441,,4.0,3.0,2.0,,0,0,0,Test
5222,1045632,1.0,1.0,1.0,3.0,2.0,1,1,0,Control
5223,1045793,1.0,1.0,1.0,1.0,3.0,1,1,0,Test
