client_id,confirm,start,step_1,step_2,step_3,conversion,completed_&_confused,completed_linear,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,variation,edad_redondeada,full_bal,call_group
416724,1.0,4.0,1.0,1.0,1.0,1,0,0,18,227,54.5,F,3,1451478.3099999998,4,7,Test,54,1M-5M,4
416757,1.0,1.0,1.0,1.0,1.0,1,0,1,9,111,39.5,F,2,26417.95,0,3,Control,40,0-50K,0
416876,1.0,1.0,1.0,2.0,2.0,1,1,0,6,76,65.5,F,2,291392.27,6,9,Control,66,250K-500K,6
417113,,2.0,1.0,,,0,0,0,22,267,27.0,F,2,28643.69,0,3,Test,27,0-50K,0
417123,,3.0,1.0,,,0,0,0,13,159,49.0,F,2,197804.38,1,5,Test,49,100K-250K,1
417189,1.0,1.0,1.0,1.0,1.0,1,0,1,6,78,70.5,U,2,789436.4800000001,1,4,Control,70,500K-1M,1
417204,1.0,2.0,2.0,2.0,2.0,1,1,0,16,193,58.5,F,3,79371.68,1,4,Test,58,50K-100K,1
417642,,1.0,1.0,1.0,1.0,0,0,0,14,174,37.0,F,2,38652.04,1,4,Control,37,0-50K,1
418569,1.0,2.0,2.0,2.0,1.0,1,1,0,6,82,50.5,F,2,101119.92,2,5,Test,50,100K-250K,2
419610,,1.0,,,,0,0,0,4,59,25.0,U,2,34918.66,4,7,Control,25,0-50K,4
419807,,1.0,1.0,1.0,1.0,0,0,0,5,66,54.0,U,2,58421.68,5,8,Test,54,50K-100K,5
419848,1.0,1.0,2.0,2.0,1.0,1,1,0,9,118,52.5,M,3,232569.08,4,7,Test,52,100K-250K,4
419969,1.0,2.0,1.0,1.0,1.0,1,0,0,8,105,67.5,M,4,135769.06,4,7,Control,68,100K-250K,4
420495,2.0,1.0,1.0,1.0,1.0,1,0,0,33,406,57.5,F,2,109516.38,1,4,Test,58,100K-250K,1
420722,1.0,1.0,1.0,1.0,1.0,1,0,1,10,123,43.0,M,2,27878.75,6,9,Test,43,0-50K,6
420825,1.0,3.0,1.0,1.0,1.0,1,0,0,15,189,19.5,M,2,42360.34,6,9,Control,20,0-50K,6
420983,,2.0,2.0,2.0,,0,0,0,4,55,43.0,U,2,174500.72999999998,0,3,Test,43,100K-250K,0
421097,1.0,2.0,2.0,1.0,1.0,1,1,0,14,172,69.5,M,3,155104.26,0,3,Test,70,100K-250K,0
421124,2.0,2.0,2.0,2.0,2.0,1,1,0,16,198,57.5,F,2,118810.34,1,4,Test,58,100K-250K,1
421209,1.0,1.0,1.0,1.0,1.0,1,0,1,14,169,29.5,M,2,130069.35,5,8,Test,30,100K-250K,5
421223,,1.0,1.0,,,0,0,0,22,265,46.0,F,3,91559.29,6,9,Control,46,50K-100K,6
421287,,2.0,2.0,2.0,1.0,0,0,0,5,68,60.0,U,2,53348.9,2,5,Control,60,50K-100K,2
421795,1.0,1.0,1.0,1.0,1.0,1,0,1,14,177,49.5,M,2,34658.57,0,3,Control,50,0-50K,0
421833,,1.0,1.0,,,0,0,0,5,70,46.0,U,2,102980.4,1,4,Control,46,100K-250K,1
422463,,1.0,1.0,1.0,1.0,0,0,0,21,254,69.0,F,2,330355.36,2,5,Control,69,250K-500K,2
422464,1.0,3.0,3.0,1.0,1.0,1,1,0,5,69,37.5,U,2,33077.69,0,3,Test,38,0-50K,0
422480,,1.0,1.0,,,0,0,0,19,237,60.0,M,2,55888.45,4,7,Control,60,50K-100K,4
422661,1.0,1.0,1.0,1.0,1.0,1,0,1,6,78,34.0,U,2,33676.58,3,6,Control,34,0-50K,3
422765,,1.0,,,,0,0,0,8,98,36.0,U,2,150500.08000000002,5,8,Test,36,100K-250K,5
423183,1.0,2.0,2.0,1.0,1.0,1,1,0,20,241,47.5,M,3,959637.47,6,9,Control,48,500K-1M,6
423508,1.0,1.0,1.0,1.0,1.0,1,0,1,15,189,63.0,M,2,31560.91,6,9,Control,63,0-50K,6
423947,1.0,5.0,3.0,3.0,1.0,1,1,0,7,84,29.0,U,2,111901.81,6,9,Test,29,100K-250K,6
424206,1.0,1.0,1.0,1.0,1.0,1,0,1,4,58,43.0,U,2,37642.28,1,4,Test,43,0-50K,1
424267,1.0,2.0,2.0,1.0,1.0,1,1,0,23,285,60.5,M,3,44819.64,3,6,Control,60,0-50K,3
424592,,3.0,4.0,3.0,1.0,0,0,0,23,276,24.0,M,2,67360.98999999999,1,4,Test,24,50K-100K,1
424760,1.0,1.0,1.0,1.0,1.0,1,0,1,7,89,59.5,U,2,369412.73,3,6,Control,60,250K-500K,3
425398,,1.0,1.0,,,0,0,0,16,193,72.0,M,2,106843.98,6,9,Control,72,100K-250K,6
425532,,,4.0,3.0,2.0,0,0,0,5,67,42.0,U,4,112715.89,6,9,Control,42,100K-250K,6
425546,,2.0,1.0,1.0,1.0,0,0,0,7,91,53.0,M,2,557177.1900000001,6,9,Test,53,500K-1M,6
425578,,1.0,1.0,,,0,0,0,5,63,27.0,U,2,28925.81,6,9,Test,27,0-50K,6
425987,4.0,5.0,1.0,1.0,1.0,1,0,0,13,163,28.0,U,3,32854.88,3,6,Control,28,0-50K,3
426074,10.0,1.0,1.0,3.0,3.0,1,1,0,5,65,57.5,U,3,57362.24,4,7,Test,58,50K-100K,4
426092,,3.0,2.0,2.0,2.0,0,0,0,15,190,54.0,F,2,114974.83,0,3,Test,54,100K-250K,0
426432,1.0,1.0,2.0,4.0,3.0,1,1,0,10,121,58.5,F,2,62440.7,1,4,Control,58,50K-100K,1
426756,,4.0,2.0,3.0,,0,0,0,26,322,53.0,F,3,3878836.33,2,5,Control,53,1M-5M,2
426901,1.0,1.0,1.0,1.0,1.0,1,0,1,8,106,46.5,M,3,74223.13,5,8,Test,46,50K-100K,5
427013,3.0,4.0,2.0,1.0,1.0,1,1,0,5,71,60.5,F,2,46886.91,4,7,Test,60,0-50K,4
427194,1.0,1.0,1.0,1.0,1.0,1,0,1,12,152,47.5,M,2,44007.23,0,3,Control,48,0-50K,0
427512,,1.0,1.0,,,0,0,0,15,189,51.0,M,2,39704.02,0,3,Control,51,0-50K,0
427628,1.0,1.0,1.0,1.0,1.0,1,0,1,7,85,34.0,F,2,73123.17,2,5,Test,34,50K-100K,2
427824,1.0,1.0,1.0,1.0,1.0,1,0,1,4,58,54.5,U,2,31489.72,3,6,Control,54,0-50K,3
427931,1.0,1.0,1.0,1.0,1.0,1,0,1,6,74,23.5,U,4,69183.18,6,9,Control,24,50K-100K,6
428064,1.0,1.0,1.0,2.0,2.0,1,1,0,5,67,21.5,U,3,47807.28,6,9,Control,22,0-50K,6
428109,1.0,2.0,1.0,1.0,1.0,1,0,0,6,83,37.5,U,2,48526.59,0,3,Test,38,0-50K,0
428135,1.0,6.0,2.0,2.0,2.0,1,1,0,6,74,60.0,U,2,79144.07,2,5,Test,60,50K-100K,2
428170,1.0,2.0,1.0,1.0,1.0,1,0,0,24,291,22.0,M,2,46076.95,3,6,Control,22,0-50K,3
428188,,5.0,5.0,,,0,0,0,22,268,57.0,M,2,194018.28,3,6,Control,57,100K-250K,3
428201,1.0,1.0,1.0,1.0,1.0,1,0,1,10,130,23.5,F,2,44532.02,5,8,Test,24,0-50K,5
428485,1.0,2.0,2.0,1.0,1.0,1,1,0,16,203,43.0,U,2,31466.2,0,3,Control,43,0-50K,0
428635,1.0,1.0,1.0,1.0,1.0,1,0,1,19,229,36.5,F,2,86909.85,4,7,Control,36,50K-100K,4
428698,1.0,1.0,1.0,3.0,3.0,1,1,0,5,66,37.5,M,2,51758.32,0,3,Control,38,50K-100K,0
428852,1.0,1.0,1.0,1.0,1.0,1,0,1,4,56,48.0,M,2,106287.55,2,5,Test,48,100K-250K,2
429189,1.0,2.0,1.0,1.0,1.0,1,0,0,13,159,57.5,M,2,83343.97,2,5,Control,58,50K-100K,2
429351,,2.0,1.0,,,0,0,0,9,109,48.0,M,2,305317.41,5,8,Control,48,250K-500K,5
429598,1.0,1.0,2.0,1.0,1.0,1,1,0,6,73,23.5,U,2,55098.3,1,4,Test,24,50K-100K,1
429778,,3.0,1.0,1.0,1.0,0,0,0,8,98,30.0,U,2,115946.06,3,6,Test,30,100K-250K,3
429805,,2.0,1.0,,,0,0,0,4,57,50.0,M,2,29981.33,0,3,Test,50,0-50K,0
429908,1.0,1.0,1.0,1.0,1.0,1,0,1,13,159,62.5,F,2,172563.49,1,4,Test,62,100K-250K,1
430070,3.0,1.0,1.0,1.0,1.0,1,0,0,15,181,52.5,M,2,40049.14,3,6,Test,52,0-50K,3
430101,1.0,1.0,1.0,1.0,1.0,1,0,1,4,56,20.5,U,4,145854.47,0,3,Test,20,100K-250K,0
430812,1.0,2.0,1.0,1.0,1.0,1,0,0,16,198,66.5,F,2,48761.1,6,9,Control,66,0-50K,6
430868,1.0,2.0,2.0,2.0,3.0,1,1,0,6,81,56.0,U,2,171098.69,4,7,Control,56,100K-250K,4
431429,1.0,1.0,1.0,1.0,1.0,1,0,1,14,174,52.5,F,2,34875.369999999995,3,6,Test,52,0-50K,3
431615,,1.0,,,,0,0,0,6,80,34.0,U,2,36488.46,0,3,Test,34,0-50K,0
431626,1.0,1.0,1.0,1.0,1.0,1,0,1,8,101,49.5,U,2,99117.09,1,4,Test,50,50K-100K,1
431627,1.0,1.0,1.0,1.0,1.0,1,0,1,4,59,36.5,U,3,122212.9,6,9,Test,36,100K-250K,6
431651,1.0,2.0,2.0,1.0,1.0,1,1,0,35,422,72.5,F,2,404146.8,4,7,Control,72,250K-500K,4
431793,,2.0,1.0,,,0,0,0,6,80,34.0,U,2,50619.89,6,9,Test,34,50K-100K,6
432171,1.0,1.0,1.0,1.0,1.0,1,0,1,20,249,64.5,F,2,105192.96,0,4,Control,64,100K-250K,0
432265,1.0,3.0,3.0,2.0,2.0,1,1,0,5,71,28.5,U,2,53862.22,6,9,Control,28,50K-100K,6
432402,,1.0,,,,0,0,0,5,70,39.0,U,2,28495.71,0,3,Control,39,0-50K,0
432606,1.0,1.0,1.0,2.0,2.0,1,1,0,9,115,26.5,F,2,62512.11,1,4,Control,26,50K-100K,1
432607,,3.0,2.0,1.0,1.0,0,0,0,20,248,35.0,F,2,37684.63,0,3,Test,35,0-50K,0
432789,1.0,3.0,3.0,3.0,2.0,1,1,0,17,215,47.5,F,2,145384.99,6,9,Test,48,100K-250K,6
432793,1.0,1.0,1.0,1.0,1.0,1,0,1,14,178,45.5,F,3,108874.61,3,6,Control,46,100K-250K,3
432803,1.0,2.0,2.0,1.0,1.0,1,1,0,10,120,50.0,F,2,112669.28,0,3,Control,50,100K-250K,0
433098,1.0,1.0,1.0,1.0,1.0,1,0,1,6,73,25.0,U,2,34419.619999999995,2,5,Control,25,0-50K,2
433332,1.0,1.0,1.0,1.0,1.0,1,0,1,33,407,82.0,M,2,89804.0,3,6,Test,82,50K-100K,3
433417,1.0,2.0,1.0,1.0,1.0,1,0,0,15,180,58.5,F,2,168539.09000000003,0,3,Test,58,100K-250K,0
433424,,1.0,,,,0,0,0,20,250,65.0,M,3,389339.77,2,5,Test,65,250K-500K,2
433443,1.0,2.0,2.0,1.0,1.0,1,1,0,22,274,47.5,F,2,164120.8,5,8,Test,48,100K-250K,5
433498,,1.0,,,,0,0,0,15,182,43.0,M,2,31810.57,6,9,Test,43,0-50K,6
433814,,3.0,2.0,2.0,,0,0,0,13,163,27.0,F,2,71851.97,5,8,Control,27,50K-100K,5
434526,,1.0,1.0,1.0,,0,0,0,13,161,42.0,F,2,58573.3,0,3,Control,42,50K-100K,0
434673,5.0,3.0,2.0,2.0,2.0,1,1,0,21,258,62.0,F,2,70582.54000000001,0,3,Test,62,50K-100K,0
434746,,4.0,2.0,3.0,3.0,0,0,0,8,102,61.0,U,2,277409.69,3,6,Test,61,250K-500K,3
434941,1.0,1.0,1.0,1.0,1.0,1,0,1,7,93,57.5,U,2,43389.34,2,5,Control,58,0-50K,2
435340,2.0,1.0,1.0,1.0,1.0,1,0,0,15,185,67.5,M,2,51612.31,3,6,Test,68,50K-100K,3
435580,1.0,3.0,3.0,3.0,2.0,1,1,0,12,145,47.5,F,2,60447.97,1,4,Control,48,50K-100K,1
435757,,2.0,,,,0,0,0,16,193,48.0,M,2,115100.05,1,4,Control,48,100K-250K,1
435886,,3.0,2.0,1.0,1.0,0,0,0,12,148,61.0,F,2,104836.76,1,4,Test,61,100K-250K,1
436146,1.0,3.0,1.0,1.0,1.0,1,0,0,8,106,37.5,M,2,63218.69,0,3,Test,38,50K-100K,0
436352,,2.0,1.0,1.0,2.0,0,0,0,14,179,69.0,F,2,2937521.65,5,8,Test,69,1M-5M,5
437728,1.0,1.0,1.0,1.0,1.0,1,0,1,5,70,36.5,U,3,67777.43,1,4,Control,36,50K-100K,1
437780,,1.0,,,,0,0,0,10,123,56.0,M,2,48104.13,5,8,Control,56,0-50K,5
437817,,3.0,,,,0,0,0,11,142,58.0,F,2,102446.48,5,8,Control,58,100K-250K,5
437914,1.0,2.0,2.0,2.0,1.0,1,1,0,4,59,60.5,U,2,42214.65,2,5,Test,60,0-50K,2
438539,1.0,1.0,1.0,1.0,1.0,1,0,1,7,86,31.5,U,2,38387.02,5,8,Test,32,0-50K,5
438560,1.0,2.0,2.0,1.0,1.0,1,1,0,13,160,60.5,F,3,191070.98,0,3,Test,60,100K-250K,0
438567,1.0,15.0,6.0,5.0,1.0,1,1,0,15,186,38.0,M,2,89161.51999999999,6,9,Test,38,50K-100K,6
438770,,1.0,,,,0,0,0,5,70,67.0,U,2,98846.46,3,6,Control,67,50K-100K,3
438886,1.0,1.0,1.0,1.0,1.0,1,0,1,9,118,42.0,M,2,29907.24,1,4,Test,42,0-50K,1
438935,12.0,,,,,0,0,0,15,181,35.5,M,3,314053.99,5,8,Test,36,250K-500K,5
438959,1.0,1.0,1.0,1.0,1.0,1,0,1,6,81,61.5,U,2,602648.43,5,8,Test,62,500K-1M,5
439077,1.0,1.0,1.0,1.0,1.0,1,0,1,11,142,66.5,M,2,31876.98,0,3,Test,66,0-50K,0
439963,3.0,4.0,4.0,2.0,1.0,1,1,0,5,71,30.5,U,2,43990.74,3,6,Test,30,0-50K,3
440275,,2.0,,,,0,0,0,5,60,46.0,U,2,33127.94,3,6,Test,46,0-50K,3
440279,,1.0,1.0,3.0,1.0,0,0,0,14,169,56.0,M,2,141317.7,1,4,Control,56,100K-250K,1
440328,1.0,2.0,1.0,1.0,1.0,1,0,0,8,103,26.5,U,2,26307.53,0,3,Test,26,0-50K,0
440483,1.0,1.0,1.0,1.0,1.0,1,0,1,4,59,23.5,U,2,25040.54,3,6,Test,24,0-50K,3
440704,1.0,2.0,2.0,2.0,2.0,1,1,0,20,240,60.5,M,4,858718.3200000001,6,9,Test,60,500K-1M,6
440758,,1.0,1.0,1.0,,0,0,0,14,169,52.0,M,2,143879.16999999998,6,9,Control,52,100K-250K,6
440861,12.0,5.0,2.0,1.0,1.0,1,1,0,15,183,73.5,M,2,1087580.7999999998,6,9,Test,74,1M-5M,6
442079,,1.0,1.0,,,0,0,0,13,159,46.0,F,2,39718.62,1,4,Test,46,0-50K,1
442137,1.0,,,,,0,0,0,20,246,47.5,M,4,361987.04,4,7,Test,48,250K-500K,4
442320,1.0,1.0,1.0,1.0,1.0,1,0,1,6,73,55.5,U,3,113874.87,1,4,Control,56,100K-250K,1
442340,1.0,1.0,1.0,1.0,1.0,1,0,1,13,164,45.0,M,2,85464.19,6,9,Test,45,50K-100K,6
442772,,9.0,2.0,3.0,1.0,0,0,0,11,139,62.0,M,2,179215.69,2,5,Test,62,100K-250K,2
443217,,1.0,1.0,1.0,,0,0,0,21,252,26.0,M,3,43444.0,5,8,Control,26,0-50K,5
443262,,4.0,,,,0,0,0,13,156,60.0,M,2,60666.69,3,6,Test,60,50K-100K,3
443921,1.0,1.0,1.0,1.0,1.0,1,0,1,5,60,49.0,M,2,73511.5,6,9,Test,49,50K-100K,6
444558,1.0,1.0,1.0,1.0,1.0,1,0,1,4,55,22.0,U,2,39812.36,6,9,Control,22,0-50K,6
444644,,3.0,2.0,2.0,2.0,0,0,0,15,189,67.0,M,2,954380.96,5,8,Test,67,500K-1M,5
445481,1.0,2.0,,,1.0,0,0,0,22,275,74.5,U,2,106930.99,0,3,Test,74,100K-250K,0
445794,,6.0,1.0,1.0,1.0,0,0,0,9,118,83.0,F,2,50256.92,1,5,Test,83,50K-100K,1
446185,1.0,6.0,1.0,1.0,1.0,1,0,0,19,228,47.0,M,2,24883.35,6,9,Control,47,0-50K,6
446390,1.0,4.0,2.0,1.0,1.0,1,1,0,4,58,39.0,U,2,39175.25,0,3,Test,39,0-50K,0
446547,1.0,1.0,2.0,2.0,2.0,1,1,0,14,178,60.5,M,2,195119.96,1,4,Control,60,100K-250K,1
446577,1.0,2.0,3.0,2.0,1.0,1,1,0,13,157,61.5,M,2,635620.14,6,9,Test,62,500K-1M,6
447087,,9.0,8.0,2.0,1.0,0,0,0,15,191,56.0,M,2,52209.27,3,6,Test,56,50K-100K,3
447329,,1.0,1.0,1.0,,0,0,0,5,68,23.0,M,2,53528.87,4,7,Control,23,50K-100K,4
447439,1.0,1.0,1.0,1.0,1.0,1,0,1,24,295,63.5,U,2,75137.08,3,6,Control,64,50K-100K,3
447488,1.0,2.0,1.0,1.0,1.0,1,0,0,13,165,59.5,F,2,162878.97999999998,4,7,Control,60,100K-250K,4
447494,1.0,2.0,1.0,1.0,1.0,1,0,0,8,107,42.5,F,2,67837.0,6,9,Control,42,50K-100K,6
447498,1.0,1.0,1.0,1.0,1.0,1,0,1,17,204,47.5,F,3,125504.72,6,9,Control,48,100K-250K,6
447683,1.0,2.0,2.0,3.0,2.0,1,1,0,8,96,20.5,U,2,28757.84,0,3,Control,20,0-50K,0
447850,4.0,2.0,2.0,2.0,2.0,1,1,0,21,253,46.5,F,2,163562.46999999997,5,8,Test,46,100K-250K,5
448522,2.0,2.0,1.0,1.0,1.0,1,0,0,16,202,69.5,M,2,49346.32,0,4,Test,70,0-50K,0
448714,,1.0,2.0,2.0,2.0,0,0,0,7,94,56.0,U,2,402807.61,4,7,Control,56,250K-500K,4
449286,,1.0,,,,0,0,0,21,259,43.0,M,2,43207.48,1,4,Test,43,0-50K,1
449421,1.0,1.0,1.0,1.0,1.0,1,0,1,4,59,18.5,U,2,55003.42999999999,1,4,Test,18,50K-100K,1
449709,2.0,3.0,3.0,2.0,3.0,1,1,0,15,182,74.5,M,2,294232.73,6,9,Test,74,250K-500K,6
450002,1.0,3.0,2.0,1.0,1.0,1,1,0,31,376,71.0,F,3,277991.95,5,8,Test,71,250K-500K,5
450232,1.0,1.0,2.0,3.0,1.0,1,1,0,13,161,49.5,M,2,67256.47,1,4,Control,50,50K-100K,1
450423,,3.0,2.0,1.0,1.0,0,0,0,8,106,64.0,M,2,68449.76999999999,6,9,Test,64,50K-100K,6
450614,1.0,1.0,1.0,2.0,2.0,1,1,0,6,72,27.5,U,2,36264.21,2,5,Control,28,0-50K,2
450673,1.0,2.0,1.0,1.0,1.0,1,0,0,20,241,51.5,M,2,184082.27,4,7,Test,52,100K-250K,4
450752,1.0,2.0,1.0,1.0,1.0,1,0,0,19,234,62.5,M,2,394276.61,6,9,Control,62,250K-500K,6
451019,1.0,2.0,1.0,1.0,1.0,1,0,0,14,171,36.0,M,3,104652.91,6,9,Control,36,100K-250K,6
451443,1.0,2.0,3.0,2.0,1.0,1,1,0,4,59,45.5,U,2,31665.48,0,3,Control,46,0-50K,0
451568,,1.0,,,,0,0,0,13,157,54.0,F,2,198582.74,4,7,Control,54,100K-250K,4
451603,1.0,1.0,1.0,1.0,1.0,1,0,1,21,258,67.5,M,2,56292.76,2,5,Control,68,50K-100K,2
451682,1.0,1.0,1.0,1.0,1.0,1,0,1,16,193,39.5,M,2,52648.47,4,7,Test,40,50K-100K,4
451805,1.0,1.0,1.0,1.0,1.0,1,0,1,21,254,56.5,M,2,329832.45,3,6,Control,56,250K-500K,3
451897,,1.0,,,,0,0,0,18,221,57.0,M,2,25790.53,2,5,Control,57,0-50K,2
452274,1.0,1.0,1.0,1.0,1.0,1,0,1,16,193,32.5,F,2,141815.5,1,4,Control,32,100K-250K,1
452359,1.0,5.0,2.0,1.0,1.0,1,1,0,17,211,42.5,M,3,433376.53,6,9,Test,42,250K-500K,6
452582,1.0,4.0,3.0,2.0,1.0,1,1,0,27,325,50.5,M,2,723297.42,1,4,Test,50,500K-1M,1
452583,1.0,1.0,1.0,1.0,1.0,1,0,1,6,75,44.5,U,2,102576.06,6,9,Control,44,100K-250K,6
452762,,1.0,1.0,,,0,0,0,6,82,23.0,U,2,85382.16,1,4,Test,23,50K-100K,1
452875,2.0,7.0,8.0,1.0,1.0,1,1,0,14,179,48.5,F,3,62269.31,3,6,Control,48,50K-100K,3
453167,1.0,1.0,2.0,1.0,1.0,1,1,0,14,172,64.0,F,2,24526.63,3,6,Control,64,0-50K,3
453226,1.0,2.0,1.0,1.0,1.0,1,0,0,6,79,38.5,U,2,77837.68,0,3,Test,38,50K-100K,0
453288,,2.0,1.0,1.0,1.0,0,0,0,6,74,42.0,U,2,39005.83,2,5,Test,42,0-50K,2
453657,,2.0,,,,0,0,0,16,193,59.0,F,2,168984.32,3,6,Control,59,100K-250K,3
453802,,2.0,1.0,,,0,0,0,30,360,53.0,M,2,199233.03,3,6,Test,53,100K-250K,3
454148,,5.0,2.0,,,0,0,0,15,184,54.0,F,2,257763.5,1,4,Control,54,250K-500K,1
454749,1.0,,1.0,1.0,1.0,0,0,0,5,71,61.5,M,3,128156.3,5,8,Test,62,100K-250K,5
454816,1.0,1.0,1.0,1.0,1.0,1,0,1,5,70,45.5,U,2,59237.24,2,5,Test,46,50K-100K,2
455069,1.0,1.0,1.0,1.0,1.0,1,0,1,7,94,49.0,U,3,90723.52,3,6,Test,49,50K-100K,3
455078,1.0,1.0,3.0,1.0,1.0,1,1,0,23,280,47.0,M,2,109490.2,3,6,Test,47,100K-250K,3
455226,3.0,1.0,1.0,1.0,1.0,1,0,0,8,98,64.5,U,2,72779.56,4,7,Test,64,50K-100K,4
455278,1.0,,1.0,1.0,1.0,0,0,0,14,175,35.0,U,2,36362.77,2,5,Control,35,0-50K,2
455557,,2.0,1.0,,,0,0,0,21,253,32.0,F,3,637525.0,3,6,Test,32,500K-1M,3
455589,2.0,5.0,3.0,4.0,1.0,1,1,0,21,254,53.0,F,2,66147.47,6,9,Test,53,50K-100K,6
455693,,3.0,1.0,,,0,0,0,11,142,45.0,F,3,184522.73,6,9,Control,45,100K-250K,6
456002,1.0,1.0,1.0,1.0,1.0,1,0,1,7,92,23.5,U,2,63755.0,2,5,Control,24,50K-100K,2
456150,1.0,2.0,1.0,1.0,1.0,1,0,0,5,68,65.5,U,2,53183.08,2,5,Test,66,50K-100K,2
456369,1.0,1.0,1.0,1.0,1.0,1,0,1,9,110,30.5,M,2,30397.44,6,9,Test,30,0-50K,6
456416,2.0,1.0,1.0,1.0,1.0,1,0,0,14,174,32.5,M,3,155884.40999999997,6,9,Test,32,100K-250K,6
456925,1.0,2.0,4.0,3.0,3.0,1,1,0,10,123,41.5,M,2,42392.13,6,9,Test,42,0-50K,6
457069,1.0,1.0,1.0,1.0,1.0,1,0,1,12,150,26.5,M,2,84187.36,6,9,Control,26,50K-100K,6
457600,,2.0,1.0,1.0,1.0,0,0,0,9,117,90.0,M,2,199787.81,1,4,Test,90,100K-250K,1
457784,,1.0,1.0,1.0,1.0,0,0,0,21,263,75.0,F,2,47550.46,6,9,Test,75,0-50K,6
458225,1.0,2.0,1.0,1.0,1.0,1,0,0,7,86,55.5,U,4,162280.01,2,5,Test,56,100K-250K,2
458326,1.0,2.0,2.0,1.0,1.0,1,1,0,7,94,49.5,U,2,39746.09,1,4,Test,50,0-50K,1
458484,1.0,1.0,1.0,1.0,1.0,1,0,1,4,56,62.5,M,2,275892.3,4,7,Control,62,250K-500K,4
458670,2.0,1.0,1.0,1.0,1.0,1,0,0,3,45,27.5,U,3,175324.57,2,5,Test,28,100K-250K,2
458796,1.0,2.0,1.0,1.0,1.0,1,0,0,12,144,19.5,M,2,48572.34,0,3,Control,20,0-50K,0
459076,,1.0,1.0,1.0,1.0,0,0,0,8,106,50.0,M,2,92553.84,4,7,Test,50,50K-100K,4
459156,1.0,1.0,1.0,1.0,1.0,1,0,1,15,182,60.5,M,2,35711.52,1,4,Control,60,0-50K,1
459221,,2.0,1.0,1.0,,0,0,0,7,87,77.0,U,2,106202.83,1,4,Test,77,100K-250K,1
459234,1.0,4.0,1.0,1.0,1.0,1,0,0,10,126,72.0,F,3,636895.13,6,9,Test,72,500K-1M,6
459610,,1.0,,,,0,0,0,6,82,38.0,U,2,40405.11,0,3,Control,38,0-50K,0
459733,1.0,1.0,1.0,1.0,1.0,1,0,1,11,136,28.5,M,2,54709.2,6,9,Test,28,50K-100K,6
460257,,1.0,,,,0,0,0,9,118,34.0,M,3,106741.22,5,8,Test,34,100K-250K,5
460269,1.0,1.0,1.0,1.0,1.0,1,0,1,15,181,35.0,M,2,28123.83,1,4,Test,35,0-50K,1
460291,1.0,1.0,1.0,1.0,1.0,1,0,1,13,160,30.5,F,3,29730.88,1,4,Control,30,0-50K,1
460505,2.0,1.0,1.0,1.0,1.0,1,0,0,10,131,47.0,M,2,43554.07,0,3,Control,47,0-50K,0
460755,1.0,4.0,2.0,2.0,2.0,1,1,0,8,96,57.5,U,2,67225.54999999999,6,9,Control,58,50K-100K,6
460912,1.0,1.0,1.0,1.0,1.0,1,0,1,5,60,79.5,U,2,28908.67,4,7,Control,80,0-50K,4
461547,1.0,4.0,3.0,4.0,2.0,1,1,0,15,189,54.0,F,3,36115.07,6,9,Test,54,0-50K,6
461591,1.0,2.0,2.0,4.0,3.0,1,1,0,5,70,39.5,U,2,37426.71,3,6,Control,40,0-50K,3
461632,,2.0,1.0,,,0,0,0,14,178,34.0,M,2,30843.24,1,4,Test,34,0-50K,1
461846,1.0,4.0,3.0,2.0,2.0,1,1,0,24,290,78.5,F,2,43246.11,4,7,Control,78,0-50K,4
462526,1.0,1.0,1.0,1.0,1.0,1,0,1,12,154,25.5,M,2,31481.63,6,9,Test,26,0-50K,6
462674,1.0,1.0,1.0,1.0,1.0,1,0,1,9,118,73.5,F,2,110001.91,2,5,Control,74,100K-250K,2
462910,1.0,1.0,1.0,1.0,1.0,1,0,1,10,131,28.5,M,3,109915.15,3,6,Test,28,100K-250K,3
463023,1.0,6.0,7.0,1.0,1.0,1,1,0,4,58,54.5,U,4,125169.04,6,9,Test,54,100K-250K,6
463029,1.0,1.0,1.0,1.0,1.0,1,0,1,6,80,56.5,U,2,271487.49,6,9,Test,56,250K-500K,6
463030,1.0,1.0,1.0,1.0,1.0,1,0,1,8,96,55.5,U,2,76613.28,4,7,Control,56,50K-100K,4
463396,1.0,6.0,5.0,2.0,1.0,1,1,0,4,58,33.5,U,2,27094.49,1,4,Test,34,0-50K,1
463414,1.0,1.0,1.0,1.0,1.0,1,0,1,15,186,45.5,M,2,130407.24,4,7,Test,46,100K-250K,4
463459,1.0,1.0,1.0,1.0,1.0,1,0,1,9,108,24.5,M,2,55073.67999999999,5,8,Test,24,50K-100K,5
463582,,5.0,1.0,2.0,,0,0,0,10,130,44.0,F,3,79911.76,1,4,Control,44,50K-100K,1
464397,,1.0,2.0,1.0,1.0,0,0,0,12,150,26.0,M,2,35148.63,5,8,Test,26,0-50K,5
464539,,2.0,1.0,1.0,,0,0,0,15,190,31.0,M,2,130168.6,0,3,Test,31,100K-250K,0
464597,,2.0,,,,0,0,0,13,158,34.0,M,4,175721.94,3,6,Control,34,100K-250K,3
464620,2.0,1.0,1.0,1.0,1.0,1,0,0,17,215,65.5,F,2,39907.27,4,7,Control,66,0-50K,4
